"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"07-04-23","04:00:01","3.3","100","0","0","12.35","6.5","7.5","012.9","2428","Weather Station","allpress"
"07-04-23","05:00:01","2.2","100","0","0","12.23","6.5","7.4","012.9","2428","Weather Station","allpress"
"07-04-23","06:00:01","1.8","100","0","0","13.23","11.5","7.3","012.9","2428","Weather Station","allpress"
"07-04-23","07:00:01","2.3","100","0","178.12","11.28","8.25","7.2","013.7","2428","Weather Station","allpress"
"07-04-23","08:00:01","5.1","93.4","0","551.44","11.35","7.5","7.2","013.8","2428","Weather Station","allpress"
"07-04-23","09:00:01","6.8","85.2","0","849.12","20.45","13.25","7.1","013.8","2428","Weather Station","allpress"
"07-04-23","10:00:01","9.5","77.9","0","1063.84","21.45","16.5","7.1","013.8","2428","Weather Station","allpress"
"07-04-23","11:00:01","10.5","74.1","0","1193.16","22.85","22.5","7.1","013.8","2428","Weather Station","allpress"
"07-04-23","12:00:01","11.6","65.2","0","1268.8","24.7","24","7.2","013.8","2428","Weather Station","allpress"
"07-04-23","13:00:01","12.5","56.7","0","1368.84","25.7","29","7.2","013.8","2428","Weather Station","allpress"
"07-04-23","14:00:01","13","51","0","1256.6","23.25","21.5","7.4","013.8","2428","Weather Station","allpress"
"07-04-23","15:00:01","13","54.1","0","387.96","21.58","12.5","7.6","013.8","2428","Weather Station","allpress"
"07-04-23","16:00:01","13.7","49.8","0","722.24","21.55","12.5","7.7","013.8","2428","Weather Station","allpress"
"07-04-23","17:00:01","13.8","51.4","0","451.4","21.8","13.25","7.8","013.8","2428","Weather Station","allpress"
"07-04-23","18:00:01","13.3","54.8","0","251.32","22.55","11.5","7.9","013.6","2428","Weather Station","allpress"
"07-04-23","19:00:01","10.9","67.1","0","95.16","23.08","10.75","8","013.3","2428","Weather Station","allpress"
"07-04-23","20:00:01","6.7","87.3","0","0","12.33","9","8","013.1","2428","Weather Station","allpress"
"07-04-23","21:00:01","5.3","98.5","0","0","7.95","4","7.9","013.1","2428","Weather Station","allpress"
"07-04-23","22:00:01","3.6","100","0","0","6.15","4","7.8","013.0","2428","Weather Station","allpress"
"07-04-23","23:00:01","3.6","100","0","0","0.45","1.5","7.7","013.0","2428","Weather Station","allpress"
"08-04-23","00:00:01","3.5","100","0","0","0.2","1.5","7.5","013.0","2428","Weather Station","allpress"
"08-04-23","01:00:01","2.7","100","0","0","0","0","7.3","013.0","2428","Weather Station","allpress"
"08-04-23","02:00:01","1.7","100","0","0","0","0","7.2","012.9","2428","Weather Station","allpress"
"08-04-23","03:00:01","0.5","100","0","0","0.15","2.5","6.9","012.9","2428","Weather Station","allpress"
"08-04-23","04:00:01","0","100","0","0","0","0","6.7","012.9","2428","Weather Station","allpress"
"08-04-23","05:00:01","-0.6","100","0","0","0.65","4","6.5","012.9","2428","Weather Station","allpress"
"08-04-23","06:00:01","-1.4","100","0","0","0.43","5","6.3","012.8","2428","Weather Station","allpress"
"08-04-23","07:00:01","-0.5","100","0","156.16","0.43","3.25","6.1","013.7","2428","Weather Station","allpress"
"08-04-23","08:00:01","3.8","100","0","536.8","1.75","4","5.9","013.8","2428","Weather Station","allpress"
"08-04-23","09:00:01","7.8","100","0","858.88","12.08","6.5","5.9","013.8","2428","Weather Station","allpress"
"08-04-23","10:00:01","8.4","88.2","0","512.4","12.45","7.5","5.9","013.8","2428","Weather Station","allpress"
"08-04-23","11:00:01","11","77.4","0","963.8","9.23","5.75","6","013.8","2428","Weather Station","allpress"
"08-04-23","12:00:01","12.4","71.2","0","1049.2","10.05","17.5","6.2","013.8","2428","Weather Station","allpress"
"08-04-23","13:00:01","12.3","70.3","0","495.32","11.68","8.25","6.4","013.8","2428","Weather Station","allpress"
"08-04-23","14:00:01","12.3","60.2","0","539.24","15.95","9","6.6","013.8","2428","Weather Station","allpress"
"08-04-23","15:00:01","13.4","57.1","0","570.96","24.2","22.5","6.8","013.8","2428","Weather Station","allpress"
"08-04-23","16:00:01","12.4","62.4","0","402.6","23.75","27.5","7.1","013.8","2428","Weather Station","allpress"
"08-04-23","17:00:01","13.8","58.2","0","395.28","18.83","14","7.2","013.8","2428","Weather Station","allpress"
"08-04-23","18:00:01","11","75","0","192.76","23.55","11.5","7.3","013.8","2428","Weather Station","allpress"
"08-04-23","19:00:01","9.7","78.7","0","75.64","17.48","9","7.4","013.3","2428","Weather Station","allpress"
"08-04-23","20:00:01","7.7","90","0","0","7.53","5","7.5","013.1","2428","Weather Station","allpress"
"08-04-23","21:00:01","5.6","100","0","0","0.15","1.5","7.5","013.1","2428","Weather Station","allpress"
"08-04-23","22:00:01","3.8","100","0","0","0","0","7.3","013.0","2428","Weather Station","allpress"
"08-04-23","23:00:01","4.2","100","0","0","0","0","7.2","013.0","2428","Weather Station","allpress"
"09-04-23","00:00:01","4","100","0","0","5.15","4","7","013.0","2428","Weather Station","allpress"
"09-04-23","01:00:01","4.9","100","0","0","5.68","8.25","6.8","013.0","2428","Weather Station","allpress"
"09-04-23","02:00:01","4.7","100","0","0","15.15","8.25","6.7","013.0","2428","Weather Station","allpress"
"09-04-23","03:00:01","4.6","100","0","0","15.83","8.25","6.7","012.9","2428","Weather Station","allpress"
"09-04-23","04:00:01","4.4","100","0","0","15.45","9","6.6","012.9","2428","Weather Station","allpress"
"09-04-23","05:00:01","4.8","100","0","0","15.18","8.25","6.7","012.9","2428","Weather Station","allpress"
"09-04-23","06:00:01","5","100","0","0","10.53","6.5","6.6","012.9","2428","Weather Station","allpress"
"09-04-23","07:00:01","4.4","100","0","43.92","12.5","8.25","6.6","012.9","2428","Weather Station","allpress"
"09-04-23","08:00:01","4.7","100","0","114.68","17.08","8.25","6.6","013.1","2428","Weather Station","allpress"
"09-04-23","09:00:01","6.2","97.5","0","429.44","18.83","9","6.6","013.8","2428","Weather Station","allpress"
"09-04-23","10:00:01","7.8","90.2","0","668.56","16.7","26.5","6.7","013.8","2428","Weather Station","allpress"
"09-04-23","11:00:01","10.7","83","0","1339.56","28.33","30","6.8","013.8","2428","Weather Station","allpress"
"09-04-23","12:00:01","12.2","74.8","0","1454.24","19.78","20.75","6.9","013.8","2428","Weather Station","allpress"
"09-04-23","13:00:01","12.4","69.8","0","671","24.85","27.5","7.2","013.8","2428","Weather Station","allpress"
"09-04-23","14:00:01","13.8","61.8","0","1102.88","29.85","21.5","7.3","013.8","2428","Weather Station","allpress"
"09-04-23","15:00:01","14.3","57.1","0","751.52","26.65","13.25","7.6","013.8","2428","Weather Station","allpress"
"09-04-23","16:00:01","14.8","56.9","0","658.8","24.6","11.5","7.8","013.8","2428","Weather Station","allpress"
"09-04-23","17:00:01","14.6","59.6","0","387.96","23.4","12.5","7.9","013.8","2428","Weather Station","allpress"
"09-04-23","18:00:01","13.5","71.2","0","207.4","23.25","12.5","8","013.8","2428","Weather Station","allpress"
"09-04-23","19:00:01","12","75.3","0","48.8","26.43","14","8.1","013.3","2428","Weather Station","allpress"
"09-04-23","20:00:01","10.8","77.9","0","0","21.8","12.5","8.1","013.1","2428","Weather Station","allpress"
"09-04-23","21:00:01","10.1","81.3","0","0","20.9","10.75","8.1","013.1","2428","Weather Station","allpress"
"09-04-23","22:00:01","9.6","83.6","0","0","18.45","9","8.1","013.1","2428","Weather Station","allpress"
"09-04-23","23:00:01","9.2","83.7","0","0","17.43","10","8.1","013.1","2428","Weather Station","allpress"
"10-04-23","00:00:01","8.9","85.6","0","0","17","11.5","8","013.0","2428","Weather Station","allpress"
"10-04-23","01:00:01","9.6","78.5","0","0","20.93","11.5","8","013.0","2428","Weather Station","allpress"
"10-04-23","02:00:01","9.6","78.4","0","0","24.5","12.5","8","013.0","2428","Weather Station","allpress"
"10-04-23","03:00:01","9.7","79.6","0","0","21.3","10","7.9","013.0","2428","Weather Station","allpress"
"10-04-23","04:00:01","9","92.8","0","0","19.4","9","7.9","013.0","2428","Weather Station","allpress"
"10-04-23","05:00:01","8.7","98.9","1","0","19.55","10.75","7.9","013.0","2428","Weather Station","allpress"
"10-04-23","06:00:01","8.9","100","0","0","21.58","10.75","7.9","012.9","2428","Weather Station","allpress"
"10-04-23","07:00:01","9.2","100","1","12.2","22.03","13.25","7.9","012.9","2428","Weather Station","allpress"
"10-04-23","08:00:01","9.6","100","1","78.08","23.68","12.5","7.9","013.0","2428","Weather Station","allpress"
"10-04-23","09:00:01","9.4","100","1","126.88","28.2","15","7.9","013.1","2428","Weather Station","allpress"
"10-04-23","10:00:01","10.1","100","2","192.76","26.75","14","8","013.4","2428","Weather Station","allpress"
"10-04-23","11:00:01","10.2","100","1","151.28","32.15","16.5","8.1","013.5","2428","Weather Station","allpress"
"10-04-23","12:00:01","10.8","100","1","185.44","28.83","13.25","8.2","013.6","2428","Weather Station","allpress"
"10-04-23","13:00:01","11.7","100","1","605.12","34.2","15","8.3","013.8","2428","Weather Station","allpress"
"10-04-23","14:00:01","14.6","78.9","0","1151.68","38.8","22.5","8.4","013.8","2428","Weather Station","allpress"
"10-04-23","15:00:01","15.1","64.7","0","829.6","49.7","25","8.5","013.8","2428","Weather Station","allpress"
"10-04-23","16:00:01","12.4","76.4","0","775.92","51.75","33.25","8.6","013.8","2428","Weather Station","allpress"
"10-04-23","17:00:01","11","67.1","0","136.64","46.25","25.75","8.7","013.7","2428","Weather Station","allpress"
"10-04-23","18:00:01","12.6","53.7","0","270.84","43.5","25","8.7","013.6","2428","Weather Station","allpress"
"10-04-23","19:00:01","10.5","68.5","0","26.84","40.3","26.5","8.7","013.2","2428","Weather Station","allpress"
"10-04-23","20:00:01","8.8","77.3","0","0","38.93","22.5","8.6","013.1","2428","Weather Station","allpress"
"10-04-23","21:00:01","7.8","82.3","0","0","29.43","17.5","8.5","013.1","2428","Weather Station","allpress"
"10-04-23","22:00:01","6.6","89.2","0","0","27.15","15","8.4","013.1","2428","Weather Station","allpress"
"10-04-23","23:00:01","5.9","91.2","0","0","25.3","12.5","8.3","013.0","2428","Weather Station","allpress"
"11-04-23","00:00:01","5.9","91.7","0","0","29.58","19","8.2","013.0","2428","Weather Station","allpress"
"11-04-23","01:00:01","5.8","86.4","0","0","28.18","15","8.1","013.0","2428","Weather Station","allpress"
"11-04-23","02:00:01","4.9","94.7","0","0","23.45","19","8","013.0","2428","Weather Station","allpress"
"11-04-23","03:00:01","4.5","96.9","0","0","22.68","15","7.8","012.9","2428","Weather Station","allpress"
"11-04-23","04:00:02","4.1","95.8","0","0","23.95","15","7.8","012.9","2428","Weather Station","allpress"
"11-04-23","05:00:01","5","91.3","0","0","21.23","12.5","7.7","012.9","2428","Weather Station","allpress"
"11-04-23","06:00:01","3.9","89.1","0","0","19.4","13.25","7.5","012.8","2428","Weather Station","allpress"
"11-04-23","07:00:01","3.5","92.6","0","212.28","6.18","7.5","7.5","013.7","2428","Weather Station","allpress"
"11-04-23","08:00:01","6.4","82.9","0","597.8","18.33","13.25","7.3","013.8","2428","Weather Station","allpress"
"11-04-23","09:00:01","8.4","78.5","0","895.48","27.18","15","7.3","013.8","2428","Weather Station","allpress"
"11-04-23","10:00:01","10.6","72.1","0","1163.88","27.75","14","7.3","013.8","2428","Weather Station","allpress"
"11-04-23","11:00:01","11.4","68.4","0","1327.36","31.35","15.75","7.3","013.8","2428","Weather Station","allpress"
"11-04-23","12:00:01","12.3","55.3","0","1346.88","35.18","17.5","7.4","013.8","2428","Weather Station","allpress"
"11-04-23","13:00:02","11.5","60.1","0","485.56","34.55","25.75","7.5","013.8","2428","Weather Station","allpress"
"11-04-23","14:00:02","12.8","58.7","0","661.24","34.3","20","7.7","013.8","2428","Weather Station","allpress"
"11-04-23","15:00:01","12.4","59.6","0","456.28","37.58","18.25","7.8","013.8","2428","Weather Station","allpress"
"11-04-23","16:00:01","11.9","62.6","0","309.88","37.15","19","7.8","013.8","2428","Weather Station","allpress"
"11-04-23","17:00:01","9.1","87.5","0","43.92","33.03","20.75","7.9","013.4","2428","Weather Station","allpress"
"11-04-23","18:00:01","8.8","85.3","0","104.92","40.58","20.75","8","013.5","2428","Weather Station","allpress"
"11-04-23","19:00:01","7.3","92.4","0","21.96","44.3","22.5","8","013.1","2428","Weather Station","allpress"
"11-04-23","20:00:01","6.8","99.6","1","0","40.65","22.5","7.9","013.1","2428","Weather Station","allpress"
"11-04-23","21:00:01","6.5","100","2","0","44.73","27.5","7.9","013.1","2428","Weather Station","allpress"
"11-04-23","22:00:01","7.2","100","1","0","43.45","22.5","7.8","013.0","2428","Weather Station","allpress"
"11-04-23","23:00:01","7.8","100","0","0","45.5","23.25","7.8","013.0","2428","Weather Station","allpress"
"12-04-23","00:00:01","7.4","98.2","0","0","32.83","20","7.8","013.0","2428","Weather Station","allpress"
"12-04-23","01:00:01","7.1","87.3","0","0","31.8","16.5","7.8","013.0","2428","Weather Station","allpress"
"12-04-23","02:00:01","6.4","86.2","0","0","32.7","19","7.7","013.0","2428","Weather Station","allpress"
"12-04-23","03:00:01","5","89.8","0","0","29.05","16.5","7.7","012.9","2428","Weather Station","allpress"
"12-04-23","04:00:01","4","93.7","0","0","23.33","18.25","7.6","012.9","2428","Weather Station","allpress"
"12-04-23","05:00:01","4.1","94.3","0","0","20.5","13.25","7.5","012.9","2428","Weather Station","allpress"
"12-04-23","06:00:01","2.9","98.2","0","0","15.43","9","7.3","012.8","2428","Weather Station","allpress"
"12-04-23","07:00:01","3.6","96.4","0","244","17.35","10.75","7.2","013.7","2428","Weather Station","allpress"
"12-04-23","08:00:01","5.4","88.2","0","619.76","29.05","16.5","7.2","013.8","2428","Weather Station","allpress"
"12-04-23","09:00:01","6.8","81.2","0","907.68","38.93","17.5","7.2","013.8","2428","Weather Station","allpress"
"12-04-23","10:00:01","8.2","72.1","0","1180.96","41","20","7.1","013.8","2428","Weather Station","allpress"
"12-04-23","11:00:01","9","71.5","0","1390.8","39.75","18.25","7.2","013.8","2428","Weather Station","allpress"
"12-04-23","12:00:01","10.5","58.5","0","836.92","40.73","20","7.2","013.8","2428","Weather Station","allpress"
"12-04-23","13:00:01","10.2","54","0","712.48","44.3","23.25","7.2","013.8","2428","Weather Station","allpress"
"12-04-23","14:00:01","10.5","52","0","641.72","51.58","24","7.2","013.8","2428","Weather Station","allpress"
"12-04-23","15:00:01","8.4","90.6","0","597.8","49.15","25.75","7.3","013.8","2428","Weather Station","allpress"
"12-04-23","16:00:01","6","96.4","0","1078.48","48.35","25.75","7.3","013.8","2428","Weather Station","allpress"
"12-04-23","17:00:01","7.8","82.5","0","578.28","41.73","22.5","7.4","013.8","2428","Weather Station","allpress"
"12-04-23","18:00:01","6.6","80.9","0","265.96","36.93","19","7.4","013.8","2428","Weather Station","allpress"
"12-04-23","19:00:01","6","86.7","0","39.04","31.05","16.5","7.4","013.2","2428","Weather Station","allpress"
"12-04-23","20:00:01","5.2","92.8","0","0","25.4","20","7.3","013.1","2428","Weather Station","allpress"
"12-04-23","21:00:01","4.4","94.2","0","0","17.5","11.5","7.3","013.1","2428","Weather Station","allpress"
"12-04-23","22:00:01","4.6","95.4","0","0","18.18","11.5","7.2","013.0","2428","Weather Station","allpress"
"12-04-23","23:00:01","5.3","93.2","0","0","24.85","13.25","7.2","013.0","2428","Weather Station","allpress"
"13-04-23","00:00:01","4.8","91.2","0","0","29.4","15","7.2","013.0","2428","Weather Station","allpress"
"13-04-23","01:00:01","5.1","92.3","0","0","33.28","18.25","7.1","013.0","2428","Weather Station","allpress"
"13-04-23","02:00:01","5.3","94.6","0","0","31.5","19","7","013.0","2428","Weather Station","allpress"
"13-04-23","03:00:01","6.2","90.6","0","0","35.18","19","6.9","012.9","2428","Weather Station","allpress"
"13-04-23","04:00:01","6.6","85.4","0","0","39.93","19","6.9","012.9","2428","Weather Station","allpress"
"13-04-23","05:00:01","5.7","85.3","0","0","36.98","18.25","6.9","012.9","2428","Weather Station","allpress"
"13-04-23","06:00:01","5.8","81.2","0","2.44","30.25","18.25","6.8","012.9","2428","Weather Station","allpress"
"13-04-23","07:00:01","5.8","82.9","0","297.68","27.4","15","6.8","013.7","2428","Weather Station","allpress"
"13-04-23","08:00:01","6.5","81.4","0","463.6","28.95","16.5","6.7","013.8","2428","Weather Station","allpress"
"13-04-23","09:00:01","8.3","76.7","0","1049.2","37.48","20.75","6.7","013.8","2428","Weather Station","allpress"
"13-04-23","10:00:01","9.3","67.5","0","1337.12","42.83","22.5","6.7","013.8","2428","Weather Station","allpress"
"13-04-23","11:00:01","10.8","62.5","0","1683.6","46.3","21.5","6.8","013.8","2428","Weather Station","allpress"
"13-04-23","12:00:01","10.1","57","0","436.76","44.85","23.25","6.9","013.8","2428","Weather Station","allpress"
"13-04-23","13:00:01","11.6","50.4","0","470.92","45.7","24","7","013.8","2428","Weather Station","allpress"
"13-04-23","14:00:01","13.1","49","0","1407.88","41.9","20.75","7.1","013.8","2428","Weather Station","allpress"
"13-04-23","15:00:01","13.5","44","0","1144.36","40.98","20.75","7.2","013.8","2428","Weather Station","allpress"
"13-04-23","16:00:01","12","48.1","0","509.96","39.95","20.75","7.3","013.8","2428","Weather Station","allpress"
"13-04-23","17:00:01","11.3","50.8","0","344.04","37.18","20","7.4","013.8","2428","Weather Station","allpress"
"13-04-23","18:00:01","9.7","61.5","0","319.64","40.43","20","7.5","013.8","2428","Weather Station","allpress"
"13-04-23","19:00:01","8.9","64.1","0","75.64","25.03","16.5","7.6","013.4","2428","Weather Station","allpress"
"13-04-23","20:00:01","8.2","68.5","0","0","10.25","7.5","7.6","013.1","2428","Weather Station","allpress"
"13-04-23","21:00:01","7.6","65.6","0","0","7.1","4","7.6","013.1","2428","Weather Station","allpress"
"13-04-23","22:00:01","3.6","89.8","0","0","2.15","7.5","7.5","013.1","2428","Weather Station","allpress"
"13-04-23","23:00:01","2.8","98.2","0","0","0","0","7.4","013.0","2428","Weather Station","allpress"
"14-04-23","00:00:01","1.6","99.5","0","0","0.05","1.5","7.2","013.0","2428","Weather Station","allpress"
"14-04-23","01:00:01","2","100","0","0","3.8","5","7.1","013.0","2428","Weather Station","allpress"
"14-04-23","02:00:01","0.7","100","0","0","1.1","4","6.9","012.9","2428","Weather Station","allpress"
"14-04-23","03:00:01","1.1","100","0","0","0.03","3.25","6.7","012.9","2428","Weather Station","allpress"
"14-04-23","04:00:01","1","100","0","0","0","0","6.6","012.9","2428","Weather Station","allpress"
"14-04-23","05:00:01","0.5","100","0","0","0","0","6.4","012.9","2428","Weather Station","allpress"
"14-04-23","06:00:01","0.3","100","0","2.44","0.73","3.25","6.2","012.8","2428","Weather Station","allpress"
"14-04-23","07:00:01","1.7","100","0","107.36","7.05","7.5","6","013.1","2428","Weather Station","allpress"
"14-04-23","08:00:01","4.3","100","0","324.52","13.53","8.25","5.9","013.7","2428","Weather Station","allpress"
"14-04-23","09:00:01","7.6","95.3","0","649.04","20.48","10.75","5.9","013.8","2428","Weather Station","allpress"
"14-04-23","10:00:01","10.2","82.6","0","1178.52","24.28","11.5","5.9","013.8","2428","Weather Station","allpress"
"14-04-23","11:00:01","10.6","71.3","0","463.6","30","14","6.1","013.8","2428","Weather Station","allpress"
"14-04-23","12:00:01","10.8","67.3","0","646.6","28.7","14","6.4","013.8","2428","Weather Station","allpress"
"14-04-23","13:00:01","8.4","76.7","0","168.36","29.18","18.25","6.6","013.8","2428","Weather Station","allpress"
"14-04-23","14:00:01","7.8","87.1","0","131.76","23.58","12.5","6.7","013.7","2428","Weather Station","allpress"
"14-04-23","15:00:01","8.9","88.5","1","546.56","26.2","17.5","6.8","013.8","2428","Weather Station","allpress"
"14-04-23","16:00:01","8.4","95.2","0","429.44","19.33","12.5","6.9","013.8","2428","Weather Station","allpress"
"14-04-23","17:00:01","8.7","83.1","0","156.16","19.93","13.25","7","013.8","2428","Weather Station","allpress"
"14-04-23","18:00:01","8.2","87.4","0","43.92","15.45","9","7.1","013.2","2428","Weather Station","allpress"
"14-04-23","19:00:01","7.3","99.1","0","21.96","7.95","10.75","7.1","013.1","2428","Weather Station","allpress"
"14-04-23","20:00:01","6.6","100","2","0","0.03","1.5","7.1","013.1","2428","Weather Station","allpress"
"14-04-23","21:00:01","6.6","100","2","0","2.03","5","7.1","013.1","2428","Weather Station","allpress"
"14-04-23","22:00:01","6.1","100","2","0","10.33","6.5","7.1","013.0","2428","Weather Station","allpress"
"14-04-23","23:00:01","5.6","100","2","0","13.7","7.5","7.2","013.0","2428","Weather Station","allpress"
"15-04-23","00:00:01","5.3","100","1","0","5.4","7.5","7.1","013.0","2428","Weather Station","allpress"
"15-04-23","01:00:01","5.5","100","1","0","10.05","5","7.1","013.0","2428","Weather Station","allpress"
"15-04-23","02:00:01","5.7","100","1","0","12.48","6.5","7.1","012.9","2428","Weather Station","allpress"
"15-04-23","03:00:01","5.9","100","1","0","16.45","7.5","7.1","012.9","2428","Weather Station","allpress"
"15-04-23","04:00:01","6.2","100","0","0","18.6","9","7.1","012.9","2428","Weather Station","allpress"
"15-04-23","05:00:01","6","100","0","0","15.08","8.25","7.1","012.9","2428","Weather Station","allpress"
"15-04-23","06:00:01","6.2","100","1","0","16.85","8.25","7.1","012.9","2428","Weather Station","allpress"
"15-04-23","07:00:01","6.2","100","0","53.68","21.98","10.75","7.1","012.9","2428","Weather Station","allpress"
"15-04-23","08:00:01","6.6","100","0","119.56","22.2","10.75","7.1","013.1","2428","Weather Station","allpress"
"15-04-23","09:00:01","7.4","100","0","334.28","21.15","10.75","7.1","013.7","2428","Weather Station","allpress"
"15-04-23","10:00:01","9.1","100","0","729.56","28.6","14","7.2","013.8","2428","Weather Station","allpress"
"15-04-23","11:00:01","11.8","86.2","0","1368.84","28.83","13.25","7.2","013.8","2428","Weather Station","allpress"
"15-04-23","12:00:01","13.1","76.2","0","1141.92","32.73","15","7.2","013.8","2428","Weather Station","allpress"
"15-04-23","13:00:01","14.1","68.4","0","1266.36","32.98","15","7.4","013.8","2428","Weather Station","allpress"
"15-04-23","14:00:01","14.4","67.6","0","1178.52","27.25","13.25","7.6","013.8","2428","Weather Station","allpress"
"15-04-23","15:00:01","14.1","65.6","0","817.4","17.25","17.5","7.7","013.8","2428","Weather Station","allpress"
"15-04-23","16:00:01","14.9","64.8","0","741.76","20.18","10.75","7.8","013.8","2428","Weather Station","allpress"
"15-04-23","17:00:01","13.3","73.7","0","178.12","19.18","8.25","8","013.7","2428","Weather Station","allpress"
"15-04-23","18:00:01","11.5","79.8","0","329.4","20.68","13.25","8.1","013.8","2428","Weather Station","allpress"
"15-04-23","19:00:01","12.5","70","0","117.12","8.4","5.75","8.2","013.4","2428","Weather Station","allpress"
"15-04-23","20:00:01","8.5","89.5","0","2.44","0","0","8.2","013.1","2428","Weather Station","allpress"
"15-04-23","21:00:01","7","97.5","0","0","0","0","8.1","013.1","2428","Weather Station","allpress"
"15-04-23","22:00:01","5.2","100","0","0","0","0","8","013.1","2428","Weather Station","allpress"
"15-04-23","23:00:01","5.8","100","0","0","2.15","5","7.8","013.0","2428","Weather Station","allpress"
